id,img,label,text,split
95264,img/95264.png,0,"if your refund is more than you paid in taxes you aren't getting ""your taxes"" back, you're getting ""my taxes"" back!",train
74268,img/74268.png,1,trump supporters be like fucking mexicans,train
68745,img/68745.png,1,i'm a gnigger and you've been robbed,train
91530,img/91530.png,1,when the whole squad roasts the jewish kid,train
72130,img/72130.png,0,you cant handle the truth,train
67394,img/67394.png,1,once you go black so does your eye,train
92637,img/92637.png,1,"i almost joined the kkk once.. but there weren't enough gay, black women in town to justify me volunteering that much free time",train
4637,img/04637.png,0,when your chinese food shows up completely uncooked,train
54210,img/54210.png,0,investigating homicide in lgbtq community,train
16702,img/16702.png,0,vlad the impaler loved eating food and killing people,train
51284,img/51284.png,0,perfect girls don't exi,train
36892,img/36892.png,1,is there any greater joy for us men than raping women? what in the goddamn fuck,train
96253,img/96253.png,0,when you're cool with the lbgtq community,train
24865,img/24865.png,0,"quick, which one is a bb gun? oops, too late.. ..you're dead",train
14079,img/14079.png,0,"dear single girls, please stop saying you should give up and get a cat. if no man wants you, please don't force an innocent cat to live with you",train
82740,img/82740.png,0,your daddy shoulda pulled out!,train
19065,img/19065.png,0,your memes suck show us your tits,train
94158,img/94158.png,0,great apes,train
28641,img/28641.png,0,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted,train
21674,img/21674.png,1,"hey bro i'm not racist bro but ever noticed poo coloured women are loud, ugly, stupid, fat and act like primates? i haven't noticed that",train
86795,img/86795.png,0,people report my shit i produce more shit,train
64329,img/64329.png,1,i like my coffee like i like my slaves extra dark,train
32854,img/32854.png,0,how do you like them well done please!,train
54831,img/54831.png,0,time barack hussein obama muslim of the year,train
93405,img/93405.png,1,i like my coffee like i like my women in the kitchen where they belong,train
36049,img/36049.png,0,knowing white people he's probably the father,train
9148,img/09148.png,0,friends come and go but brothers last forever,train
70231,img/70231.png,0,who wore the kufi best??,train
60798,img/60798.png,1,sunday family fun day!,train
94230,img/94230.png,0,kathy bates in the movie waterboy,train
49316,img/49316.png,1,whenever you feel stupid remember hindus wash themselves and purifies their souls the river is the 5th most polluted river in the wolrd,train
90728,img/90728.png,1,i hate 3 things: racism. sexism and white men,train
35970,img/35970.png,1,when i grow up... lol nevermind,train
49675,img/49675.png,0,alright girls ! smiiiiile,train
89723,img/89723.png,1,when you mighta been born just plain white trash but fancy is your name,train
5874,img/05874.png,0,how you like me now ?,train
50428,img/50428.png,0,being a boy in the 90's being a boy in 2018..,train
29630,img/29630.png,0,you just went full goat fucker never go full goat fucker,train
4623,img/04623.png,1,"six kids, no husband, no job, and food stamps $10,000 back in income taxes",train
25497,img/25497.png,0,my momma... momma says girls are the devil,train
69041,img/69041.png,0,justin trudeau the imam of canada,train
65289,img/65289.png,0,the ruling on the field stands mr. hernandez did not get both feet on the ground in time,train
31068,img/31068.png,0,be right back left the gas on,train
95718,img/95718.png,0,amsterdam hamster dam,train
37860,img/37860.png,0,so glad i grew up doing this not this,train
80196,img/80196.png,0,illegal aliens are not welcome,train
76592,img/76592.png,1,he went to jihad's,train
34521,img/34521.png,0,push for better healthcare in the country injuries happen when you least expect them,train
73056,img/73056.png,0,grandparents be like one little snack before you go home,train
90468,img/90468.png,1,trannies deserve being thrown into an active nuclear reactor,train
39706,img/39706.png,0,that face you make when he uses the wrong hole,train
92854,img/92854.png,0,when he asks you to see your hair,train
27856,img/27856.png,1,"mexicans hugging and kissing walls and fences, to show their love for border controls",train
25179,img/25179.png,1,you say not all muslims are monsters? imagine a bowl of m&ms with 10% of them are poisoned. would you eat a handful,train
39427,img/39427.png,1,don't settle for just any bargain brand white trash ask for tomi larhen by name now with 50% more maga,train
51089,img/51089.png,1,proof you can be a fruit and a vegetable,train
39214,img/39214.png,0,whats the best thing about a blowjob? the 10 minutes of silence!,train
98215,img/98215.png,0,don't move and give me your money,train
15839,img/15839.png,0,"""if that fuckin bastard wins, we're all going to hang g from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016",train
43087,img/43087.png,0,back in the day when you couldn't hide behind a computer screen,train
36021,img/36021.png,0,someone else used kids to push an agenda,train
95417,img/95417.png,0,monkeys often pick bugs off each other to snack on,train
80967,img/80967.png,1,this would be racist if black people could read,train
5369,img/05369.png,0,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i didn't see that,train
75132,img/75132.png,0,"the wife said we needed a new coffee maker, so i got one. the name is mr. coffee, the wife was amused",train
91284,img/91284.png,0,which is more important length or girth? turns out its consent,train
94523,img/94523.png,1,we love your political correctness and tolerance it's our greatest weapon against you!!!,train
78231,img/78231.png,0,what are we waiting for again ?,train
15720,img/15720.png,0,that feeling you get when people from the uk start talking shit,train
17523,img/17523.png,0,"who assassinated joan rivers after she trashed obama, remember",train
32706,img/32706.png,0,illegal aliens are more american than american citizens. aoc 01/08/19,train
4379,img/04379.png,0,tfw you hear that you should be able to walk again with 2 months of pt,train
94358,img/94358.png,0,not all muslims are terrorist,train
51037,img/51037.png,0,when nobody knew who you were until you got on your knees,train
10786,img/10786.png,0,president trump accused of sexual assault right before the election clarence thomas accused sexual harassment right before the election right before getting voted in by the senate roy moore accused of sexual assault right before senate election in alabama brett kavanaugh accused of sexual assault right before getting voted in by the senate still convinced that the accusers are telling the truth? bret e macgregor monday at 8:34 pm,train
61754,img/61754.png,0,"patience, good things come come to those who wait",train
10562,img/10562.png,1,what if i change my gender so i become the victim and not the rapist,train
64708,img/64708.png,1,spending quality time with dad,train
27106,img/27106.png,0,i said i wanted to see his kids so he came in my eye,train
20317,img/20317.png,1,"my 6 year old son is in a wheelchair, so i made him a tank for halloween this year. special forces?",train
36294,img/36294.png,0,when you accidentally send a d**k pic to your mother,train
70346,img/70346.png,0,shits about to get real,train
61890,img/61890.png,0,me posing for the paparazzi like,train
7354,img/07354.png,0,is there anything more beautiful than the islamic call to prayer?,train
6874,img/06874.png,1,ach!! thats my car volkswagen cars produce more gaz than expected,train
20154,img/20154.png,1,i hate snow its white and on my land,train
87541,img/87541.png,0,r.i.p to all the black soldiers that died fighting for a country that never fought for them,train
28735,img/28735.png,1,morgan freeman morgan not-so-freeman,train
21607,img/21607.png,0,so there i was in elizabeth warren's teepee.,train
35062,img/35062.png,0,what if i told you you and i should find a bed n get freak nasty,train
45213,img/45213.png,0,you can see black lives matter,train
10793,img/10793.png,0,meanwhile at the isis strip club,train
75934,img/75934.png,0,"hans, forget ze flammenwerfer get the gustav",train
96573,img/96573.png,0,when you get old and your brother decides to stop by and drink with you,train
27803,img/27803.png,0,"ilhan omar has vowed that on her first day in congress she will conduct a muesli ritual ""to cleanse the chamber of the right wing evils"" share to say she's the evil one",train
87523,img/87523.png,0,suicide bombers will strap a bomb vest around their waist,train
54709,img/54709.png,0,united we could be great together,train
54092,img/54092.png,0,reincarnation ? you mean press x to respawn,train
63029,img/63029.png,0,someone collect this white trash,train
92430,img/92430.png,1,back off f'ing white male we are on a sex strike,train
1452,img/01452.png,0,the feeling after a long day at work,train
9368,img/09368.png,0,am i doing a good job?,train
58124,img/58124.png,1,"this is a declaration of war  ...on you, your family, your friends, and all you hold dear",train
